SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
DLF, EQ, 22-Sep-2020, 151.90, 151.90, 152.85, 146.50, 148.65, 148.95, 148.89, 12105412, 18024.01, 83989, 1598269, 13.20
DLINKINDIA, EQ, 22-Sep-2020, 101.95, 102.60, 104.00, 96.00, 101.15, 100.40, 99.35, 145014, 144.07, 3151, 67195, 46.34
DMART, EQ, 22-Sep-2020, 2097.45, 2099.00, 2104.85, 1995.10, 2067.00, 2049.30, 2038.95, 723124, 14744.10, 54085, 343504, 47.50
DNAMEDIA, EQ, 22-Sep-2020, 0.50, 0.55, 0.55, 0.50, 0.50, 0.50, 0.50, 20371, 0.10, 24, 20370, 100.00
DOLAT, EQ, 22-Sep-2020, 49.70, 51.05, 51.05, 46.80, 48.60, 48.70, 49.00, 61573, 30.17, 832, 36605, 59.45
DOLLAR, EQ, 22-Sep-2020, 139.60, 138.25, 138.25, 132.25, 132.55, 132.90, 134.15, 73995, 99.27, 2148, 47528, 64.23
DONEAR, EQ, 22-Sep-2020, 26.20, 26.30, 26.75, 25.55, 25.90, 26.00, 25.90, 20028, 5.19, 258, 13797, 68.89
DPABHUSHAN, SM, 22-Sep-2020, 92.00, 93.00, 93.00, 88.00, 88.00, 88.00, 91.46, 28000, 25.61, 7, 28000, 100.00
DPSCLTD, EQ, 22-Sep-2020, 12.95, 13.20, 13.30, 11.85, 13.30, 13.25, 12.98, 37571, 4.88, 201, 19478, 51.84
DPWIRES, EQ, 22-Sep-2020, 58.20, 57.60, 59.00, 57.00, 57.00, 57.00, 57.12, 13645, 7.79, 19, 13645, 100.00
DQE, EQ, 22-Sep-2020, 1.45, 1.45, 1.45, 1.40, 1.40, 1.40, 1.41, 11184, 0.16, 20, 11184, 100.00
DREDGECORP, EQ, 22-Sep-2020, 261.75, 261.75, 263.00, 248.35, 255.00, 255.80, 254.66, 67591, 172.13, 3243, 18885, 27.94
DRREDDY, EQ, 22-Sep-2020, 5142.00, 5214.00, 5260.00, 5055.00, 5198.70, 5167.95, 5157.49, 7703358, 397300.18, 359851, 351733, 4.57
DSML, SM, 22-Sep-2020, 11.55, 11.00, 12.00, 11.00, 11.90, 11.90, 11.63, 18000, 2.09, 3, 6000, 33.33
DSSL, EQ, 22-Sep-2020, 29.05, 28.65, 29.50, 26.10, 28.40, 29.00, 28.10, 28017, 7.87, 306, 16783, 59.90
DTIL, EQ, 22-Sep-2020, 250.45, 250.20, 260.00, 234.00, 242.65, 242.55, 241.85, 10528, 25.46, 253, 6019, 57.17
DUCON, EQ, 22-Sep-2020, 3.80, 3.80, 3.90, 3.65, 3.75, 3.65, 3.66, 36190, 1.33, 95, 23951, 66.18
DVL, BE, 22-Sep-2020, 55.05, 55.00, 55.00, 52.30, 53.00, 53.10, 52.70, 5133, 2.71, 50, -, -
DWARKESH, EQ, 22-Sep-2020, 28.55, 28.10, 28.80, 27.05, 28.45, 28.30, 27.90, 623361, 173.93, 2481, 255040, 40.91
DYNAMATECH, EQ, 22-Sep-2020, 699.95, 700.00, 704.25, 665.00, 671.00, 671.25, 673.90, 11958, 80.58, 1489, 7410, 61.97
DYNPRO, EQ, 22-Sep-2020, 242.45, 244.60, 266.85, 229.00, 258.00, 258.15, 251.35, 860115, 2161.92, 23950, 193361, 22.48
E2E, SM, 22-Sep-2020, 26.25, 27.50, 27.55, 27.10, 27.55, 27.55, 27.50, 20000, 5.50, 9, 16000, 80.00
EASTSILK, EQ, 22-Sep-2020, 1.20, 1.15, 1.20, 1.15, 1.20, 1.15, 1.18, 5749, 0.07, 11, 5749, 100.00
EASUNREYRL, BZ, 22-Sep-2020, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 330, 0.01, 6, -, -
EBBETF0423, EQ, 22-Sep-2020, 1083.01, 1082.10, 1084.00, 1082.00, 1082.58, 1083.33, 1083.14, 4959, 53.71, 100, 3845, 77.54
EBBETF0425, EQ, 22-Sep-2020, 994.16, 992.50, 993.99, 992.00, 993.99, 992.70, 992.48, 1248, 12.39, 56, 1248, 100.00
EBBETF0430, EQ, 22-Sep-2020, 1100.31, 1100.01, 1102.91, 1099.00, 1099.80, 1100.13, 1099.73, 2957, 32.52, 65, 2847, 96.28
EBBETF0431, EQ, 22-Sep-2020, 993.31, 992.40, 994.95, 991.05, 993.29, 993.18, 992.98, 10102, 100.31, 92, 9971, 98.70
EBIXFOREX, EQ, 22-Sep-2020, 450.65, 465.00, 470.00, 452.25, 458.95, 455.05, 461.61, 3621, 16.71, 275, 1676, 46.29
EC2RG, MF, 22-Sep-2020, 4.35, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 26000, 1.18, 1, 26000, 100.00
ECLERX, EQ, 22-Sep-2020, 735.20, 736.00, 739.90, 690.00, 717.15, 716.90, 716.40, 61933, 443.69, 7052, 30993, 50.04
ECLFINANCE, NE, 22-Sep-2020, 1180.00, 1199.95, 1200.00, 1155.00, 1195.00, 1173.59, 1176.99, 380, 4.47, 12, 320, 84.21
ECLFINANCE, NF, 22-Sep-2020, 980.01, 971.00, 984.00, 971.00, 984.00, 983.99, 977.71, 31, 0.30, 4, 31, 100.00
ECLFINANCE, NG, 22-Sep-2020, 911.99, 924.98, 924.98, 901.15, 901.15, 901.15, 921.55, 195, 1.80, 5, 190, 97.44
ECLFINANCE, NH, 22-Sep-2020, 1088.00, 1070.00, 1070.00, 990.00, 1070.00, 1070.00, 1005.41, 111, 1.12, 5, 111, 100.00
ECLFINANCE, NI, 22-Sep-2020, 900.00, 870.00, 881.00, 870.00, 881.00, 881.00, 875.01, 401, 3.51, 6, 401, 100.00
ECLFINANCE, NJ, 22-Sep-2020, 865.58, 861.00, 861.00, 861.00, 861.00, 861.00, 861.00, 80, 0.69, 1, 80, 100.00
ECLFINANCE, NK, 22-Sep-2020, 810.00, 810.00, 811.00, 810.00, 811.00, 811.00, 810.35, 108, 0.88, 4, 108, 100.00
ECLFINANCE, NM, 22-Sep-2020, 1003.62, 1007.00, 1008.20, 1007.00, 1008.00, 1008.00, 1007.94, 120, 1.21, 5, 120, 100.00
ECLFINANCE, NN, 22-Sep-2020, 1119.99, 1090.01, 1090.01, 1090.00, 1090.00, 1090.00, 1090.01, 100, 1.09, 2, 100, 100.00
ECLFINANCE, NO, 22-Sep-2020, 941.00, 941.00, 941.00, 941.00, 941.00, 941.00, 941.00, 15, 0.14, 2, 15, 100.00
ECLFINANCE, NQ, 22-Sep-2020, 1080.00, 1140.00, 1140.00, 1140.00, 1140.00, 1140.00, 1140.00, 21, 0.24, 1, 21, 100.00
ECLFINANCE, NR, 22-Sep-2020, 950.00, 953.00, 955.00, 940.00, 940.00, 940.00, 953.74, 273, 2.60, 6, 273, 100.00
ECLFINANCE, NS, 22-Sep-2020, 965.00, 966.00, 966.20, 966.00, 966.00, 966.00, 966.01, 905, 8.74, 17, 905, 100.00
EDELWEISS, EQ, 22-Sep-2020, 64.20, 64.50, 65.40, 61.00, 61.00, 61.00, 61.33, 1443759, 885.51, 4628, 733226, 50.79
EDUCOMP, BZ, 22-Sep-2020, 3.05, 2.90, 3.10, 2.90, 3.10, 2.95, 3.02, 45405, 1.37, 53, -, -
EHFLNCD, N3, 22-Sep-2020, 991.09, 995.00, 995.00, 995.00, 995.00, 995.00, 995.00, 1, 0.01, 1, 1, 100.00
EHFLNCD, N5, 22-Sep-2020, 900.01, 900.00, 900.00, 900.00, 900.00, 900.00, 900.00, 29, 0.26, 3, 29, 100.00
EHFLNCD, N6, 22-Sep-2020, 801.23, 800.00, 801.00, 800.00, 800.00, 800.02, 800.02, 2550, 20.40, 27, 2550, 100.00
EICHERMOT, EQ, 22-Sep-2020, 2102.95, 2104.00, 2122.15, 2033.65, 2071.80, 2064.35, 2063.29, 1519039, 31342.10, 88723, 444306, 29.25
EIDPARRY, EQ, 22-Sep-2020, 286.30, 287.20, 294.80, 272.40, 287.50, 287.90, 285.93, 491924, 1406.55, 14833, 177796, 36.14
EIFFL, SM, 22-Sep-2020, 92.00, 92.00, 92.00, 91.00, 91.50, 91.25, 91.50, 2400, 2.20, 3, 2400, 100.00
EIHAHOTELS, EQ, 22-Sep-2020, 232.45, 232.20, 233.95, 225.30, 230.00, 228.05, 229.51, 5679, 13.03, 432, 2620, 46.13
EIHOTEL, EQ, 22-Sep-2020, 83.65, 81.50, 81.85, 76.00, 78.55, 78.30, 78.39, 1619066, 1269.17, 11217, 499168, 30.83
EIMCOELECO, EQ, 22-Sep-2020, 333.20, 334.00, 334.00, 319.95, 334.00, 331.15, 325.29, 916, 2.98, 144, 606, 66.16
EKC, BE, 22-Sep-2020, 28.45, 28.70, 28.70, 27.10, 27.80, 27.35, 27.38, 55865, 15.30, 170, -, -
ELECON, EQ, 22-Sep-2020, 26.20, 26.70, 26.90, 24.65, 25.40, 25.35, 25.30, 213216, 53.95, 1564, 110648, 51.89
ELECTCAST, EQ, 22-Sep-2020, 17.20, 17.25, 17.25, 15.80, 17.00, 16.95, 16.65, 1286444, 214.22, 1990, 895214, 69.59
ELECTHERM, EQ, 22-Sep-2020, 105.25, 105.25, 105.25, 101.90, 104.00, 103.20, 103.25, 13732, 14.18, 400, 6699, 48.78
ELGIEQUIP, EQ, 22-Sep-2020, 251.80, 256.40, 258.00, 235.55, 245.00, 246.15, 247.90, 201260, 498.93, 5001, 115858, 57.57
ELGIRUBCO, EQ, 22-Sep-2020, 18.10, 17.80, 18.30, 17.20, 17.95, 17.95, 17.77, 20487, 3.64, 175, 12469, 60.86
EMAMILTD, EQ, 22-Sep-2020, 362.80, 364.05, 368.80, 346.70, 363.40, 364.55, 358.18, 222253, 796.06, 12461, 128861, 57.98
EMAMIPAP, EQ, 22-Sep-2020, 68.40, 68.35, 69.00, 65.55, 67.00, 67.00, 67.36, 2712, 1.83, 118, 2040, 75.22
EMAMIREAL, BE, 22-Sep-2020, 46.15, 45.50, 46.90, 43.85, 46.15, 46.15, 44.72, 11136, 4.98, 90, -, -
EMBASSY, RR, 22-Sep-2020, 365.58, 368.90, 368.90, 360.20, 362.79, 362.81, 364.30, 426200, 1552.63, 471, 407400, 95.59
EMCO, BZ, 22-Sep-2020, 1.40, 1.35, 1.45, 1.35, 1.45, 1.45, 1.40, 5880, 0.08, 19, -, -
EMKAY, EQ, 22-Sep-2020, 53.20, 53.25, 54.90, 50.65, 53.75, 53.35, 52.92, 10322, 5.46, 154, 6059, 58.70
EMMBI, EQ, 22-Sep-2020, 77.65, 77.65, 79.95, 75.00, 75.50, 75.55, 76.48, 7144, 5.46, 272, 4119, 57.66
EMOFSR1RDP, MF, 22-Sep-2020, 9.81, 9.72, 9.72, 9.62, 9.71, 9.71, 9.68, 11900, 1.15, 4, 11900, 100.00
EMOFSR1RGG, MF, 22-Sep-2020, 9.85, 9.71, 9.71, 9.66, 9.67, 9.67, 9.67, 38350, 3.71, 7, 38350, 100.00
ENDURANCE, EQ, 22-Sep-2020, 1086.75, 1084.00, 1119.70, 1025.00, 1107.50, 1079.85, 1058.67, 107622, 1139.36, 7168, 79700, 74.06
ENERGYDEV, EQ, 22-Sep-2020, 5.85, 5.70, 5.80, 5.60, 5.65, 5.70, 5.68, 8280, 0.47, 49, 7799, 94.19
ENGINERSIN, EQ, 22-Sep-2020, 67.05, 66.10, 66.90, 63.85, 64.75, 64.45, 64.80, 1950017, 1263.63, 16157, 929142, 47.65
ENIL, EQ, 22-Sep-2020, 156.40, 158.25, 158.25, 150.80, 151.85, 152.05, 152.74, 11455, 17.50, 248, 7643, 66.72
EQ30, EQ, 22-Sep-2020, 331.15, 350.49, 350.49, 330.04, 350.00, 350.00, 344.63, 296, 1.02, 21, 123, 41.55
EQUITAS, EQ, 22-Sep-2020, 52.20, 51.60, 52.20, 49.25, 49.95, 49.85, 50.22, 4290424, 2154.71, 19368, 1151160, 26.83
ERFLNCDI, N2, 22-Sep-2020, 1014.47, 1010.01, 1010.01, 1010.00, 1010.00, 1010.00, 1010.00, 910, 9.19, 13, 910, 100.00
ERFLNCDI, N3, 22-Sep-2020, 900.00, 934.99, 934.99, 934.99, 934.99, 934.99, 934.99, 45, 0.42, 1, 45, 100.00
ERFLNCDI, N5, 22-Sep-2020, 822.99, 822.87, 822.87, 822.87, 822.87, 822.87, 822.87, 1, 0.01, 1, 1, 100.00
ERFLNCDI, N6, 22-Sep-2020, 802.00, 785.00, 785.00, 785.00, 785.00, 785.00, 785.00, 45, 0.35, 3, 45, 100.00
ERIS, EQ, 22-Sep-2020, 514.75, 518.70, 538.00, 506.05, 524.80, 524.95, 525.01, 138496, 727.12, 7017, 48178, 34.79
EROSMEDIA, BE, 22-Sep-2020, 21.00, 21.00, 21.00, 19.95, 20.70, 20.50, 20.27, 131084, 26.57, 703, -, -
ESABINDIA, EQ, 22-Sep-2020, 1368.60, 1366.00, 1391.35, 1323.00, 1351.00, 1342.55, 1341.60, 3633, 48.74, 626, 1978, 54.45
ESCORTS, EQ, 22-Sep-2020, 1213.35, 1215.00, 1227.25, 1170.00, 1203.00, 1198.80, 1194.87, 2106701, 25172.40, 90063, 317346, 15.06
ESSARSHPNG, BE, 22-Sep-2020, 8.75, 9.10, 9.10, 8.35, 8.40, 8.40, 8.54, 17845, 1.52, 91, -, -
ESSELPACK, EQ, 22-Sep-2020, 242.00, 243.95, 253.90, 226.45, 253.40, 251.65, 242.81, 1068502, 2594.39, 27204, 503917, 47.16
ESTER, EQ, 22-Sep-2020, 74.60, 74.65, 76.00, 71.30, 72.85, 72.75, 72.64, 176820, 128.45, 1631, 101780, 57.56
EUROCERA, BZ, 22-Sep-2020, 2.50, 2.60, 2.60, 2.60, 2.60, 2.60, 2.60, 18449, 0.48, 9, -, -
EUROMULTI, BE, 22-Sep-2020, 2.50, 2.60, 2.60, 2.60, 2.60, 2.60, 2.60, 40776, 1.06, 62, -, -
EUROTEXIND, EQ, 22-Sep-2020, 8.45, 8.10, 8.15, 8.10, 8.10, 8.10, 8.15, 694, 0.06, 4, 693, 99.86
EVEREADY, EQ, 22-Sep-2020, 142.80, 143.95, 144.05, 135.00, 137.20, 137.80, 138.19, 377459, 521.60, 1911, 322098, 85.33
EVERESTIND, EQ, 22-Sep-2020, 206.65, 206.10, 207.45, 195.30, 202.00, 200.90, 201.24, 49286, 99.18, 2209, 21251, 43.12
EXCELINDUS, EQ, 22-Sep-2020, 908.70, 908.00, 918.00, 855.80, 897.50, 894.75, 890.35, 29585, 263.41, 3929, 12018, 40.62
EXIDEIND, EQ, 22-Sep-2020, 159.85, 158.55, 161.20, 153.80, 155.80, 156.75, 157.96, 4811979, 7601.15, 41990, 1015740, 21.11
EXPLEOSOL, EQ, 22-Sep-2020, 508.35, 508.35, 508.35, 482.95, 500.00, 492.80, 486.14, 30231, 146.97, 901, 21498, 71.11
FACT, EQ, 22-Sep-2020, 44.60, 46.00, 46.00, 41.95, 43.00, 42.90, 42.95, 49225, 21.14, 847, 23672, 48.09
FAIRCHEM, EQ, 22-Sep-2020, 561.05, 562.00, 563.75, 526.00, 542.10, 544.40, 543.69, 26354, 143.28, 2373, 17195, 65.25
FCL, EQ, 22-Sep-2020, 31.50, 31.50, 31.80, 29.65, 31.00, 31.05, 30.60, 159119, 48.69, 894, 99421, 62.48
FCONSUMER, EQ, 22-Sep-2020, 9.15, 8.90, 9.00, 8.70, 8.70, 8.70, 8.75, 12603702, 1103.07, 15166, 5175191, 41.06
FCSSOFT, EQ, 22-Sep-2020, 0.40, 0.45, 0.45, 0.40, 0.45, 0.45, 0.43, 2180548, 9.34, 392, 1163274, 53.35
FDC, EQ, 22-Sep-2020, 330.80, 335.00, 344.00, 310.00, 343.00, 338.80, 327.29, 759322, 2485.22, 21669, 224257, 29.53
FEDERALBNK, EQ, 22-Sep-2020, 49.80, 50.00, 50.15, 47.55, 49.10, 48.85, 48.72, 37261285, 18154.34, 68364, 6613086, 17.75
FEL, EQ, 22-Sep-2020, 13.55, 13.15, 13.30, 12.90, 12.90, 12.90, 12.95, 2471435, 320.08, 3466, 962461, 38.94
FELDVR, EQ, 22-Sep-2020, 15.20, 15.00, 15.10, 14.45, 14.45, 14.45, 14.49, 55728, 8.07, 186, 42282, 75.87
FELIX, SM, 22-Sep-2020, 35.00, 34.00, 35.45, 34.00, 35.45, 35.45, 34.73, 8000, 2.78, 2, 8000, 100.00
FIEMIND, EQ, 22-Sep-2020, 597.60, 590.00, 595.00, 523.75, 567.10, 564.00, 556.82, 101904, 567.42, 8005, 28719, 28.18
FILATEX, EQ, 22-Sep-2020, 26.70, 26.20, 27.10, 24.65, 26.65, 25.85, 25.59, 75352, 19.28, 590, 38837, 51.54
FILDF2GPD, MF, 22-Sep-2020, 0.60, 0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 416, 0.00, 1, 416, 100.00
FINCABLES, EQ, 22-Sep-2020, 286.55, 283.80, 286.00, 269.55, 276.00, 276.10, 275.83, 107177, 295.63, 5141, 62019, 57.87
FINEORG, EQ, 22-Sep-2020, 2679.35, 2685.00, 2724.00, 2450.05, 2710.00, 2661.20, 2569.80, 142428, 3660.11, 22548, 36712, 25.78
FINPIPE, EQ, 22-Sep-2020, 516.65, 516.00, 524.50, 490.05, 521.80, 520.05, 506.08, 54140, 273.99, 3292, 26734, 49.38
FLEXITUFF, BE, 22-Sep-2020, 11.45, 11.25, 11.40, 10.90, 11.40, 11.40, 11.22, 3990, 0.45, 10, -, -
FLFL, EQ, 22-Sep-2020, 98.45, 95.10, 97.65, 93.55, 94.80, 94.60, 94.56, 560958, 530.43, 6832, 270213, 48.17
FLUOROCHEM, EQ, 22-Sep-2020, 521.25, 521.00, 524.00, 494.10, 519.00, 511.85, 503.10, 356077, 1791.41, 2119, 323521, 90.86
FMGOETZE, EQ, 22-Sep-2020, 365.35, 377.70, 377.70, 351.70, 360.00, 360.85, 360.90, 3107, 11.21, 254, 621, 19.99
FMNL, EQ, 22-Sep-2020, 21.90, 21.05, 21.45, 20.85, 20.85, 20.85, 20.94, 27273, 5.71, 236, 19729, 72.34
FORCEMOT, EQ, 22-Sep-2020, 1110.20, 1098.00, 1123.20, 1056.35, 1065.00, 1065.60, 1071.47, 36765, 393.93, 3935, 12508, 34.02
FORTIS, EQ, 22-Sep-2020, 131.35, 131.35, 133.00, 129.45, 132.30, 132.05, 130.90, 567004, 742.22, 4926, 292599, 51.60
FOSECOIND, EQ, 22-Sep-2020, 1252.00, 1267.50, 1267.60, 1183.85, 1232.00, 1220.80, 1217.74, 1061, 12.92, 246, 540, 50.90
FOURTHDIM, SZ, 22-Sep-2020, 13.60, 12.95, 12.95, 12.95, 12.95, 12.95, 12.95, 1000, 0.13, 1, 1000, 100.00
FRETAIL, EQ, 22-Sep-2020, 95.30, 92.35, 94.50, 90.55, 90.75, 90.95, 91.35, 3883783, 3547.70, 33547, 1612253, 41.51
FSC, EQ, 22-Sep-2020, 114.05, 110.05, 115.05, 108.35, 110.45, 110.40, 110.02, 252338, 277.63, 4451, 114143, 45.23
FSL, EQ, 22-Sep-2020, 71.65, 69.80, 72.90, 67.20, 72.15, 72.05, 70.35, 5722191, 4025.34, 27201, 1648631, 28.81
GABRIEL, EQ, 22-Sep-2020, 105.85, 104.20, 107.80, 98.25, 105.50, 105.10, 103.33, 167007, 172.57, 4163, 76284, 45.68
GAEL, EQ, 22-Sep-2020, 204.45, 204.00, 208.00, 190.10, 205.05, 206.65, 199.62, 128649, 256.81, 4297, 69345, 53.90
GAIL, EQ, 22-Sep-2020, 88.20, 88.10, 88.50, 82.85, 84.20, 84.15, 84.74, 23856234, 20215.41, 81949, 7514856, 31.50
GAL, EQ, 22-Sep-2020, 3.60, 3.75, 3.75, 3.45, 3.45, 3.45, 3.48, 23924, 0.83, 52, 23924, 100.00
GALAXYSURF, EQ, 22-Sep-2020, 1891.15, 1889.75, 1889.75, 1770.20, 1812.00, 1811.80, 1823.02, 25540, 465.60, 4885, 9456, 37.02
GALLANTT, EQ, 22-Sep-2020, 31.00, 30.25, 33.00, 29.55, 32.90, 32.20, 31.48, 8016, 2.52, 148, 4088, 51.00
GALLISPAT, EQ, 22-Sep-2020, 27.85, 27.90, 28.30, 27.10, 27.10, 27.60, 27.35, 8146, 2.23, 56, 5075, 62.30
GAMMNINFRA, EQ, 22-Sep-2020, 0.65, 0.65, 0.70, 0.60, 0.70, 0.65, 0.65, 1859077, 12.17, 369, 1350795, 72.66
GANDHITUBE, EQ, 22-Sep-2020, 215.35, 210.65, 214.35, 202.35, 211.00, 210.50, 206.31, 2721, 5.61, 389, 1717, 63.10
GANECOS, EQ, 22-Sep-2020, 262.00, 260.10, 260.80, 255.00, 255.00, 255.25, 257.55, 11114, 28.62, 358, 8055, 72.48
GANESHHOUC, EQ, 22-Sep-2020, 25.55, 24.60, 26.50, 24.30, 26.00, 25.95, 25.11, 18659, 4.69, 137, 11572, 62.02
GANGESSECU, EQ, 22-Sep-2020, 38.95, 38.95, 39.85, 37.15, 39.35, 39.30, 39.06, 9220, 3.60, 63, 7551, 81.90
GARDENSILK, BE, 22-Sep-2020, 10.15, 10.15, 10.40, 9.65, 10.25, 10.00, 9.92, 13798, 1.37, 68, -, -
GARFIBRES, EQ, 22-Sep-2020, 1928.45, 1931.05, 1935.00, 1780.00, 1825.05, 1831.40, 1835.44, 34132, 626.47, 6103, 16310, 47.79
GATI, EQ, 22-Sep-2020, 46.85, 46.85, 49.95, 43.20, 49.50, 49.40, 48.15, 1152856, 555.07, 5950, 686576, 59.55
GAYAHWS, BE, 22-Sep-2020, 0.40, 0.40, 0.40, 0.35, 0.40, 0.40, 0.38, 138826, 0.53, 76, -, -
GAYAPROJ, EQ, 22-Sep-2020, 17.55, 17.05, 17.20, 16.70, 16.70, 16.70, 16.75, 213488, 35.76, 358, 189922, 88.96
GDL, EQ, 22-Sep-2020, 88.70, 88.70, 89.65, 86.20, 88.00, 88.00, 87.51, 73488, 64.31, 1202, 50180, 68.28
GEECEE, EQ, 22-Sep-2020, 69.60, 69.35, 71.70, 67.20, 71.50, 69.20, 69.06, 5537, 3.82, 280, 2314, 41.79
GEEKAYWIRE, BE, 22-Sep-2020, 88.00, 88.00, 88.00, 86.50, 86.50, 86.50, 87.57, 7039, 6.16, 22, -, -
GENESYS, BE, 22-Sep-2020, 60.00, 58.10, 63.00, 57.00, 59.25, 59.90, 60.01, 9443, 5.67, 75, -, -
GENUSPAPER, EQ, 22-Sep-2020, 4.85, 4.90, 5.00, 4.40, 5.00, 4.85, 4.73, 154600, 7.31, 199, 87795, 56.79
GENUSPOWER, EQ, 22-Sep-2020, 26.95, 27.00, 27.00, 24.50, 26.80, 26.10, 25.84, 209142, 54.04, 1409, 108223, 51.75
GEOJITFSL, EQ, 22-Sep-2020, 38.35, 38.00, 38.25, 36.20, 37.60, 37.45, 37.21, 240549, 89.50, 1786, 110741, 46.04
GEPIL, EQ, 22-Sep-2020, 453.80, 445.05, 457.55, 410.80, 447.00, 446.10, 436.07, 30342, 132.31, 2714, 7815, 25.76
GESHIP, EQ, 22-Sep-2020, 244.65, 245.00, 255.80, 236.25, 246.65, 248.95, 249.24, 138237, 344.54, 6419, 72466, 52.42
GET&D, EQ, 22-Sep-2020, 94.90, 96.90, 96.90, 90.20, 90.20, 90.20, 90.35, 104761, 94.66, 743, 94347, 90.06
GFLLIMITED, EQ, 22-Sep-2020, 84.15, 84.15, 85.05, 80.90, 80.90, 81.05, 81.76, 26356, 21.55, 1028, 22196, 84.22
GFSTEELS, EQ, 22-Sep-2020, 2.70, 2.70, 2.75, 2.70, 2.75, 2.75, 2.75, 26, 0.00, 4, 26, 100.00
GHCL, EQ, 22-Sep-2020, 161.65, 157.65, 162.75, 150.20, 158.00, 158.35, 155.56, 167336, 260.31, 6591, 91324, 54.58
GICHSGFIN, EQ, 22-Sep-2020, 96.95, 96.95, 96.95, 91.05, 94.50, 94.05, 93.65, 431739, 404.33, 5488, 130558, 30.24
GICRE, EQ, 22-Sep-2020, 124.90, 124.20, 125.65, 119.55, 124.35, 123.15, 121.31, 213119, 258.53, 5569, 104319, 48.95
GILLANDERS, EQ, 22-Sep-2020, 28.20, 29.00, 29.00, 26.80, 26.80, 26.80, 27.44, 4985, 1.37, 36, 3370, 67.60
GILLETTE, EQ, 22-Sep-2020, 5530.40, 5487.00, 5520.00, 5265.00, 5378.00, 5377.90, 5369.27, 8468, 454.67, 2444, 3713, 43.85
GINNIFILA, EQ, 22-Sep-2020, 11.70, 11.25, 12.00, 11.20, 11.90, 11.35, 11.32, 45828, 5.19, 113, 35980, 78.51
GIPCL, EQ, 22-Sep-2020, 70.45, 71.90, 71.90, 69.00, 69.20, 69.30, 69.73, 87422, 60.96, 828, 62717, 71.74
GKWLIMITED, EQ, 22-Sep-2020, 512.15, 513.30, 513.30, 456.90, 510.00, 498.85, 493.49, 266, 1.31, 31, 169, 63.53
GLAXO, EQ, 22-Sep-2020, 1694.65, 1680.25, 1699.00, 1592.00, 1603.00, 1606.15, 1627.54, 134117, 2182.80, 10932, 57672, 43.00
GLENMARK, EQ, 22-Sep-2020, 473.45, 475.25, 476.45, 441.70, 459.95, 459.30, 461.26, 3878375, 17889.33, 56780, 1436016, 37.03
GLFL, EQ, 22-Sep-2020, 2.40, 2.40, 2.50, 2.40, 2.50, 2.50, 2.48, 22499, 0.56, 65, 22368, 99.42
GLOBALVECT, EQ, 22-Sep-2020, 49.85, 49.85, 56.00, 49.05, 51.45, 51.20, 52.03, 35283, 18.36, 981, 15245, 43.21
GLOBE, SM, 22-Sep-2020, 50.00, 49.50, 50.00, 48.95, 50.00, 49.85, 49.44, 60000, 29.66, 19, 28000, 46.67
GLOBOFFS, BE, 22-Sep-2020, 6.60, 6.30, 6.30, 6.30, 6.30, 6.30, 6.30, 1577, 0.10, 5, -, -
GLOBUSSPR, EQ, 22-Sep-2020, 276.45, 280.25, 285.00, 262.65, 275.00, 273.20, 270.73, 343115, 928.90, 9021, 128647, 37.49
GMBREW, EQ, 22-Sep-2020, 388.75, 395.00, 395.00, 370.00, 377.00, 377.30, 377.83, 23203, 87.67, 1647, 10811, 46.59
GMDCLTD, EQ, 22-Sep-2020, 43.05, 42.65, 42.95, 41.25, 42.10, 42.00, 41.96, 511438, 214.58, 3512, 255859, 50.03
GMMPFAUDLR, EQ, 22-Sep-2020, 5203.00, 4682.70, 4682.70, 4682.70, 4682.70, 4682.70, 4682.70, 21343, 999.43, 4780, 21343, 100.00
GMRINFRA, EQ, 22-Sep-2020, 23.05, 23.00, 23.00, 21.60, 21.75, 21.75, 22.07, 23191042, 5118.58, 15910, 2827782, 12.19
GNA, EQ, 22-Sep-2020, 222.70, 224.50, 224.50, 212.00, 220.00, 218.05, 216.83, 57005, 123.60, 2181, 30047, 52.71
GNFC, EQ, 22-Sep-2020, 209.60, 212.00, 214.30, 200.50, 208.50, 208.60, 207.69, 1588268, 3298.69, 22239, 403529, 25.41
GOACARBON, EQ, 22-Sep-2020, 205.15, 205.00, 205.95, 195.20, 202.85, 200.80, 199.68, 15637, 31.22, 1088, 6868, 43.92
GOCLCORP, EQ, 22-Sep-2020, 201.70, 204.00, 205.90, 192.00, 198.00, 196.55, 200.10, 41367, 82.78, 1842, 22701, 54.88
GODFRYPHLP, EQ, 22-Sep-2020, 916.45, 915.80, 916.45, 885.45, 905.75, 901.35, 898.07, 51353, 461.19, 4096, 25668, 49.98
GODHA, SM, 22-Sep-2020, 30.00, 30.00, 30.20, 30.00, 30.10, 30.15, 30.08, 16000, 4.81, 4, 16000, 100.00
